round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes
1,0.1474144882968559,0.1092306524515152,0.18545770645141602,-0.109230637550354,-0.18545769155025482,0.2523890153752814,0.20330465,0.22586034,-0.20330463,-0.22586036,2,3,128,0,100
1,0.2808159532674884,0.2331998646259308,0.23569409549236298,-0.2331998646259308,-0.23569409549236298,0.2885955109727754,0.24028397,0.23968706,-0.24028397,-0.23968706,2,3,128,0.2,10
1,0.24104050247148537,0.19861873984336853,0.21291394531726837,-0.19861873984336853,-0.21291396021842957,0.2786670359919111,0.23046961,0.23529144,-0.2304696,-0.2352914,2,3,128,0.2,50
1,0.1516247415108699,0.11209086328744888,0.1953495442867279,-0.1120908260345459,-0.1953495591878891,0.2528016604536729,0.20326386,0.22746995,-0.20326385,-0.22746995,2,3,128,0.2,100
1,0.28317968792842263,0.2348586767911911,0.23577070236206055,-0.2348586767911911,-0.23577067255973816,0.2892953206023438,0.2412741,0.24014956,-0.2412741,-0.24014956,2,3,128,0.5,10
1,0.2316844234978102,0.18787619471549988,0.2154521644115448,-0.18787619471549988,-0.2154521644115448,0.2747747166551274,0.22625922,0.23614264,-0.22625922,-0.23614264,2,3,128,0.5,50
1,0.13978510010288137,0.10192130506038666,0.1824846863746643,-0.10192126035690308,-0.1824847012758255,0.25834454526718287,0.21002634,0.227018,-0.21002634,-0.227018,2,3,128,0.5,100
1,0.09388204190123584,0.06472095847129822,0.1452873796224594,-0.06472090631723404,-0.14528730511665344,0.2435982036111738,0.19846572,0.21631339,-0.1984657,-0.21631338,3,1,32,0,10
1,0.008143730825562587,0.005010249093174934,0.015807664021849632,-0.0050102355889976025,-0.015807677060365677,0.12147216536797029,0.093847625,0.13083933,-0.09384762,-0.13083927,3,1,32,0,50
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,1,32,0,100
1,0.13161869073051147,0.10584892332553864,0.12725110352039337,-0.10584890842437744,-0.12725108861923218,0.25469945690614715,0.2103461,0.21629643,-0.21034609,-0.21629645,3,1,32,0.2,10
1,0.00892533183854316,0.007483711000531912,0.00747183570638299,-0.007483692839741707,-0.007471810560673475,0.10894453678530254,0.087443046,0.10119818,-0.087443046,-0.101198174,3,1,32,0.2,50
1,0.00933931857504493,0.007576808333396912,0.00908081978559494,-0.0075767915695905685,-0.009080815128982067,0.08708884509400927,0.06865376,0.0874133,-0.06865377,-0.08741331,3,1,32,0.2,100
1,0.1368205756291576,0.1103917583823204,0.1318575143814087,-0.11039173603057861,-0.1318574845790863,0.25687219310435744,0.21310306,0.21209116,-0.21310306,-0.2120912,3,1,32,0.5,10
1,0.009443948116738677,0.007596506737172604,0.009630135260522366,-0.00759649183601141,-0.009630132466554642,0.14434362540928294,0.11863216,0.12121813,-0.118632115,-0.1212181,3,1,32,0.5,50
1,0.029594447620755412,0.0050410614348948,0.12283040583133698,-0.005041062366217375,-0.12283040583133698,0.110223437586634,0.07411218,0.1754261,-0.07411218,-0.1754261,3,1,32,0.5,100
1,0.2805718790982418,0.23326019942760468,0.2335498332977295,-0.23326022922992706,-0.2335498332977295,0.28738622438135764,0.23937483,0.23876715,-0.2393748,-0.23876715,3,1,128,0,10
1,0.24657150640569883,0.20350420475006104,0.21447984874248505,-0.20350420475006104,-0.21447983384132385,0.27753256665145176,0.2299014,0.23267257,-0.22990142,-0.23267259,3,1,128,0,50
1,0.10037751581477022,0.06500723212957382,0.17443329095840454,-0.06500719487667084,-0.17443326115608215,0.2481581478167495,0.19772108,0.22759236,-0.19772105,-0.22759235,3,1,128,0,100
1,0.282778349986935,0.2359776496887207,0.23098540306091309,-0.2359776794910431,-0.23098540306091309,0.28735326822998997,0.23984763,0.23678249,-0.23984766,-0.23678249,3,1,128,0.2,10
1,0.2523094471615393,0.20966783165931702,0.21222691237926483,-0.20966783165931702,-0.21222691237926483,0.2793392853914119,0.23221862,0.23085225,-0.23221862,-0.23085226,3,1,128,0.2,50
1,0.11640051104328185,0.07697777450084686,0.19414377212524414,-0.07697776705026627,-0.19414375722408295,0.24309361644214292,0.19339179,0.22725296,-0.19339183,-0.22725296,3,1,128,0.2,100
1,0.2761738759347762,0.22945694625377655,0.2312542200088501,-0.22945693135261536,-0.2312541902065277,0.28488479019354856,0.23692712,0.2377224,-0.23692712,-0.23772237,3,1,128,0.5,10
1,0.24868641776600103,0.20607125759124756,0.21221189200878143,-0.20607125759124756,-0.21221189200878143,0.27519142444042277,0.22779024,0.23153204,-0.22779024,-0.23153207,3,1,128,0.5,50
1,0.10848849726362704,0.07692044228315353,0.15750384330749512,-0.07692039012908936,-0.15750379860401154,0.24486663816787071,0.19768015,0.21892028,-0.19768015,-0.21892029,3,1,128,0.5,100
1,0.06457416541960048,0.04425407201051712,0.10331879556179047,-0.04425403103232384,-0.1033187210559845,0.23002478189820008,0.18757331,0.202727,-0.1875733,-0.20272702,3,2,32,0,10
1,0.010188611570417424,0.008077814243733883,0.01077268086373806,-0.008077805861830711,-0.01077268086373806,0.11133801282095394,0.08474597,0.1264192,-0.08474597,-0.12641917,3,2,32,0,50
1,0.009245262210082506,0.0075879474170506,0.008548473007977009,-0.007587930653244257,-0.008548460900783539,0.076247815490305,0.056735195,0.09313274,-0.056735188,-0.09313268,3,2,32,0,100
1,0.06551427759544146,0.043512973934412,0.10859658569097519,-0.04351295903325081,-0.10859654098749161,0.2234562935481826,0.1818733,0.20087166,-0.18187328,-0.20087165,3,2,32,0.2,10
1,0.010823990371777637,0.007665615528821945,0.01599777862429619,-0.007665599230676889,-0.015997812151908875,0.11602717595581385,0.092817515,0.10958857,-0.09281751,-0.10958856,3,2,32,0.2,50
1,0.009311427993849776,0.007607709150761366,0.008784804493188858,-0.007607692386955023,-0.008784793317317963,0.08274820886052055,0.06445225,0.086705,-0.064452246,-0.08670498,3,2,32,0.2,100
1,0.09772151089148504,0.07960932701826096,0.08993031084537506,-0.07960932701826096,-0.08993031084537506,0.25638672705176924,0.21395391,0.20524369,-0.21395393,-0.20524369,3,2,32,0.5,10
1,0.010124271235988972,0.007526055909693241,0.013391174376010895,-0.007526040077209473,-0.013391188345849514,0.14251550808459593,0.11492719,0.12995209,-0.11492717,-0.12995209,3,2,32,0.5,50
1,0.009376043100552312,0.007630910258740187,0.009004208259284496,-0.007630892563611269,-0.009004204533994198,0.09390428699731684,0.07551359,0.08697789,-0.07551356,-0.08697787,3,2,32,0.5,100
1,0.27729626131240437,0.2294733226299286,0.23604071140289307,-0.2294733226299286,-0.23604074120521545,0.28490265237627554,0.23666207,0.23974264,-0.2366621,-0.23974264,3,2,128,0,10
1,0.2037946198178434,0.16180667281150818,0.20564547181129456,-0.16180665791034698,-0.20564547181129456,0.2681310769822672,0.21943441,0.23269781,-0.21943441,-0.23269778,3,2,128,0,50
1,0.11095071923687083,0.07874488085508347,0.1545242965221405,-0.07874485850334167,-0.1545242816209793,0.2427148867425301,0.19522776,0.21426515,-0.19522774,-0.21426515,3,2,128,0,100
1,0.28507062233270813,0.2373485118150711,0.23613318800926208,-0.2373485118150711,-0.23613318800926208,0.2891997404950414,0.24112673,0.23982553,-0.24112673,-0.23982556,3,2,128,0.2,10
1,0.23907701910912305,0.19678756594657898,0.21080246567726135,-0.19678756594657898,-0.21080246567726135,0.27649605545780354,0.22844757,0.23336807,-0.22844757,-0.23336805,3,2,128,0.2,50
1,0.15376110768866266,0.11592172086238861,0.1898607313632965,-0.11592172086238861,-0.18986071646213531,0.2517613584189106,0.2032494,0.22278488,-0.20324938,-0.22278488,3,2,128,0.2,100
1,0.28012858519608946,0.23258236050605774,0.23557691276073456,-0.23258236050605774,-0.23557691276073456,0.2881476819658165,0.23994957,0.23931447,-0.23994958,-0.23931444,3,2,128,0.5,10
1,0.2664733865937054,0.22059790790081024,0.22727954387664795,-0.22059789299964905,-0.22727951407432556,0.2815748666830772,0.23326272,0.23713087,-0.23326276,-0.23713087,3,2,128,0.5,50
1,0.13511340177378892,0.09854303300380707,0.17950034141540527,-0.09854303300380707,-0.17950037121772766,0.25633425908408863,0.20706311,0.22570449,-0.20706311,-0.22570448,3,2,128,0.5,100
