round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes
1,0.04840997358163198,0.028506683185696602,0.10267490893602371,-0.028506681323051453,-0.10267484933137894,0.2170548416870675,0.17383996,0.20423338,-0.17383993,-0.20423336,1,1,32,0,10
1,0.005235650187707952,0.0031573937740176916,0.010213281027972698,-0.003157398896291852,-0.010213308036327362,0.12220896033489768,0.096912354,0.118960254,-0.09691236,-0.11896024,1,1,32,0,50
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0,100
1,0.12116285073802846,0.10107989609241486,0.09739122539758682,-0.10107989609241486,-0.09739122539758682,0.23633215719704434,0.1975158,0.18724926,-0.1975158,-0.18724924,1,1,32,0.2,10
1,0.005780116100064068,0.003258047392591834,0.012421082705259323,-0.0032580518163740635,-0.01242110040038824,0.1281400021491684,0.10053355,0.13030913,-0.10053356,-0.13030908,1,1,32,0.2,50
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0.2,100
1,0.06576255457725562,0.05072219297289848,0.07320040464401245,-0.05072212964296341,-0.0732002854347229,0.25013145308771867,0.20842172,0.20051347,-0.20842169,-0.20051344,1,1,32,0.5,10
1,0.006794471609481107,0.0030564244370907545,0.018394045531749725,-0.003056427463889122,-0.018394064158201218,0.15713833747074293,0.12250936,0.16354826,-0.12250935,-0.16354826,1,1,32,0.5,50
1,0.003972384509527021,0.0031737135723233223,0.0037951951380819082,-0.0031737182289361954,-0.0037951981648802757,0.09394738572008675,0.07695137,0.0793842,-0.07695137,-0.07938418,1,1,32,0.5,100
1,0.28586842102565985,0.23770132660865784,0.24230416119098663,-0.23770129680633545,-0.24230413138866425,0.2945169554911643,0.24495871,0.24577169,-0.24495871,-0.24577169,1,1,128,0,10
1,0.2574802470389911,0.21076913177967072,0.2332923412322998,-0.2107691466808319,-0.2332923710346222,0.28437648794348,0.23460802,0.24347042,-0.23460802,-0.24347045,1,1,128,0,50
1,0.12462108770663712,0.09191252291202545,0.15966153144836426,-0.09191246330738068,-0.15966147184371948,0.260555877581203,0.2107723,0.2296826,-0.2107723,-0.22968262,1,1,128,0,100
1,0.28437990658127943,0.2366631031036377,0.23984570801258087,-0.23666313290596008,-0.23984572291374207,0.2934749872421475,0.24417588,0.24520715,-0.24417588,-0.24520715,1,1,128,0.2,10
1,0.23845369765584953,0.19577357172966003,0.21733549237251282,-0.19577357172966003,-0.21733549237251282,0.27909359092906794,0.22998038,0.23907171,-0.22998038,-0.23907171,1,1,128,0.2,50
1,0.13513578040618093,0.10043191909790039,0.16976575553417206,-0.10043185949325562,-0.16976571083068848,0.2629145345742182,0.21285895,0.23128021,-0.21285895,-0.23128018,1,1,128,0.2,100
1,0.28181451273603914,0.23338672518730164,0.24318325519561768,-0.23338672518730164,-0.24318325519561768,0.2923109831426927,0.24267495,0.24658321,-0.24267495,-0.24658324,1,1,128,0.5,10
1,0.23060298217210734,0.18701370060443878,0.21665489673614502,-0.1870136857032776,-0.2166549265384674,0.28115688221488927,0.23216817,0.23774189,-0.23216817,-0.23774189,1,1,128,0.5,50
1,0.14507999919155093,0.11328421533107758,0.15764041244983673,-0.1132841557264328,-0.15764035284519196,0.268559944458145,0.21925429,0.23167288,-0.21925429,-0.23167288,1,1,128,0.5,100
1,0.1706563252027921,0.12890896201133728,0.2093089520931244,-0.1289089322090149,-0.2093089520931244,0.2581652823540804,0.20988989,0.23777357,-0.20988992,-0.23777357,1,2,32,0,10
1,0.012508666977800172,0.006606199312955141,0.029133502393960953,-0.006606189534068108,-0.029133478179574013,0.12323081080513679,0.09251959,0.14637484,-0.092519574,-0.14637466,1,2,32,0,50
1,0.0037710721518887185,0.0030045800376683474,0.0036680535413324833,-0.0030045846942812204,-0.00366806099191308,0.13368109879899118,0.10035762,0.15829189,-0.10035762,-0.15829189,1,2,32,0,100
1,0.05141505058069795,0.03919431194663048,0.06095520034432411,-0.03919430822134018,-0.060955166816711426,0.23664866403924475,0.19695166,0.18881261,-0.19695166,-0.18881261,1,2,32,0.2,10
1,0.029487736908526255,0.009338565170764923,0.10048230737447739,-0.009338565170764923,-0.10048229992389679,0.1425229216079346,0.10744491,0.16860361,-0.107444905,-0.1686036,1,2,32,0.2,50
1,0.006245823029314535,0.0031986646354198456,0.015070547349750996,-0.003198671620339155,-0.015070583671331406,0.08074437992321215,0.06261209,0.086022794,-0.062612064,-0.08602278,1,2,32,0.2,100
1,0.11747064838235863,0.09667041897773743,0.10361915081739426,-0.09667041897773743,-0.10361915826797485,0.24322884222157568,0.20355968,0.19343562,-0.20355968,-0.19343562,1,2,32,0.5,10
1,0.007847619442790176,0.0035479820799082518,0.02108587697148323,-0.003547984641045332,-0.02108588255941868,0.13823437637312236,0.11174035,0.12434523,-0.11174031,-0.1243452,1,2,32,0.5,50
1,0.0037738950619780926,0.003026362508535385,0.003580238204449415,-0.003026367397978902,-0.003580243093892932,0.11741612045098837,0.08974473,0.13103138,-0.089744724,-0.13103136,1,2,32,0.5,100
1,0.28313619537828527,0.23550419509410858,0.23847880959510803,-0.23550422489643097,-0.23847880959510803,0.29247748320051237,0.24330628,0.24410954,-0.24330625,-0.24410954,1,2,128,0,10
1,0.25075862382563596,0.20654082298278809,0.22180140018463135,-0.20654082298278809,-0.22180142998695374,0.28549656507780224,0.2360191,0.24193773,-0.2360191,-0.24193776,1,2,128,0,50
1,0.14496300983246257,0.10255531966686249,0.20179817080497742,-0.1025552898645401,-0.20179817080497742,0.2614603512006984,0.21036084,0.23818067,-0.21036084,-0.2381807,1,2,128,0,100
1,0.2874543398504513,0.2399563044309616,0.23988378047943115,-0.2399563044309616,-0.23988381028175354,0.29682640316103287,0.24771236,0.2444515,-0.24771233,-0.2444515,1,2,128,0.2,10
1,0.21559967694383014,0.16972322762012482,0.22716419398784637,-0.16972319781780243,-0.22716419398784637,0.27797650816343383,0.22758394,0.24315704,-0.22758396,-0.24315704,1,2,128,0.2,50
1,0.16693642792573835,0.1277209222316742,0.19549283385276794,-0.127720907330513,-0.19549278914928436,0.27248012336323874,0.22157751,0.23808931,-0.22157753,-0.23808931,1,2,128,0.2,100
1,0.2862109614971497,0.23812229931354523,0.24289441108703613,-0.23812229931354523,-0.24289438128471375,0.295013310197446,0.2454733,0.24638726,-0.2454733,-0.24638726,1,2,128,0.5,10
1,0.2537299422011978,0.2100633829832077,0.21855762600898743,-0.2100633829832077,-0.21855764091014862,0.2908191287689072,0.24146459,0.241548,-0.24146459,-0.241548,1,2,128,0.5,50
1,0.21816316960643534,0.17531388998031616,0.2140331268310547,-0.17531388998031616,-0.2140330970287323,0.26785746269660604,0.21951273,0.23164976,-0.21951273,-0.23164976,1,2,128,0.5,100
1,0.12271035733807589,0.08890319615602493,0.17004722356796265,-0.08890315890312195,-0.17004722356796265,0.25514224328154284,0.20689178,0.23396304,-0.20689176,-0.23396306,1,3,32,0,10
1,0.017464284745840733,0.01000155508518219,0.03713349252939224,-0.010001582093536854,-0.03713338077068329,0.12134514229206873,0.091937624,0.14032027,-0.091937624,-0.14032015,1,3,32,0,50
1,0.003973866971673522,0.0031915497966110706,0.0037135612219572067,-0.0031915551517158747,-0.0037135696038603783,0.09214156960344894,0.06924901,0.10885218,-0.069249,-0.108852156,1,3,32,0,100
1,0.0810230552750529,0.06487364321947098,0.08051754534244537,-0.06487364321947098,-0.08051753789186478,0.22020294887127637,0.18163966,0.18485717,-0.18163964,-0.18485714,1,3,32,0.2,10
1,0.03892786522535072,0.011819800361990929,0.1346876621246338,-0.011819803155958652,-0.1346876323223114,0.18442406003280795,0.14075132,0.20949347,-0.14075133,-0.20949347,1,3,32,0.2,50
1,0.00521845419059768,0.0033057713881134987,0.009261502884328365,-0.0033057769760489464,-0.00926151406019926,0.08934262962587518,0.065081865,0.1157718,-0.06508186,-0.115771666,1,3,32,0.2,100
1,0.14540813526431262,0.12330417335033417,0.10777296125888824,-0.1233040988445282,-0.10777288675308228,0.2648148633450341,0.22146502,0.21410586,-0.221465,-0.21410586,1,3,32,0.5,10
