round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes
100,0.008935949059380697,0.0074335914105176926,0.007755395956337452,-0.0074335914105176926,-0.007755395956337452,0.00824051552946209,0.0067692194,0.0073350635,-0.0067692194,-0.007335065,1,1,32,0,10
100,0.005020798625215469,0.003800711128860712,0.006101517006754875,-0.003800711128860712,-0.006101517006754875,0.0038730188297398964,0.0028038456,0.005330914,-0.0028038456,-0.0053309137,1,1,32,0,50
100,0.003488487172893378,0.002513169776648283,0.004810924641788006,-0.0025131700094789267,-0.004810924641788006,0.0017248762537045716,0.0010978754,0.0031295426,-0.0010978754,-0.0031295426,1,1,32,0,100
100,0.009765642353560167,0.008246639743447304,0.007866990752518177,-0.008246639743447304,-0.007866990752518177,0.011219416658255425,0.009707819,0.007561409,-0.009707819,-0.0075614094,1,1,32,0.2,10
100,0.0060117876823780345,0.00475515378639102,0.006403179839253426,-0.00475515378639102,-0.006403179839253426,0.005168686409624872,0.004163983,0.00509675,-0.004163983,-0.00509675,1,1,32,0.2,50
100,0.004160877842473342,0.003179367398843169,0.004886508919298649,-0.003179366933181882,-0.004886508919298649,0.0025460448465944286,0.0019563376,0.0029462937,-0.0019563376,-0.0029462937,1,1,32,0.2,100
100,0.010185611032371901,0.008584096096456051,0.00799893494695425,-0.008584096096456051,-0.00799893494695425,0.014052244146830418,0.01249598,0.007789637,-0.01249598,-0.007789637,1,1,32,0.5,10
100,0.007315122198803379,0.006041704211384058,0.006436077877879143,-0.006041704211384058,-0.006436077877879143,0.007113269669434445,0.0060664,0.0052300375,-0.0060663996,-0.0052300375,1,1,32,0.5,50
100,0.00489017712846657,0.003972776234149933,0.0046950592659413815,-0.0039727757684886456,-0.004695059731602669,0.0036177926586691135,0.0030617067,0.0027820265,-0.0030617067,-0.0027820265,1,1,32,0.5,100
100,0.009442775528928258,0.007756696082651615,0.00842293817549944,-0.007756696082651615,-0.00842293817549944,0.009357008466072375,0.0076891654,0.008403583,-0.0076891654,-0.008403583,1,1,128,0,10
100,0.007134720753135595,0.005716958548873663,0.007122799288481474,-0.00571695901453495,-0.007122799288481474,0.006374036398063883,0.0050307084,0.0067898356,-0.0050307084,-0.0067898356,1,1,128,0,50
100,0.005884096500522328,0.004588608164340258,0.006442527286708355,-0.004588608164340258,-0.00644252635538578,0.0035796246035747006,0.0025273466,0.0052634734,-0.0025273464,-0.0052634734,1,1,128,0,100
100,0.010606889413993676,0.008828787133097649,0.008871451020240784,-0.008828787133097649,-0.008871452882885933,0.012305124030005712,0.010550667,0.008751347,-0.010550666,-0.008751347,1,1,128,0.2,10
100,0.0076846741973158475,0.0061822752468287945,0.007456676103174686,-0.0061822752468287945,-0.007456677034497261,0.007574027494869691,0.006162149,0.00693056,-0.006162149,-0.00693056,1,1,128,0.2,50
100,0.005620387329648487,0.004358328878879547,0.006209434475749731,-0.004358328878879547,-0.006209434475749731,0.004877728761253172,0.0038033915,0.0052793464,-0.0038033915,-0.005279347,1,1,128,0.2,100
100,0.013549151597993511,0.011680567637085915,0.009239407256245613,-0.011680569499731064,-0.009239407256245613,0.017871426204104063,0.016073128,0.008897007,-0.01607313,-0.008897008,1,1,128,0.5,10
100,0.009726863331457752,0.008134609088301659,0.00799620058387518,-0.008134609088301659,-0.00799620058387518,0.009049611225211255,0.007691951,0.0070678056,-0.007691951,-0.0070678056,1,1,128,0.5,50
100,0.006258679034868654,0.005052182357758284,0.0060467529110610485,-0.005052182357758284,-0.0060467529110610485,0.00583540424367334,0.0048508295,0.0049636965,-0.0048508295,-0.004963697,1,1,128,0.5,100
100,0.00894965646724546,0.007403967436403036,0.007700818590819836,-0.007403967436403036,-0.007700818590819836,0.008272609465317408,0.0068127224,0.007338516,-0.0068127224,-0.007338516,1,2,32,0,10
100,0.0042577342319166135,0.0032126090954989195,0.005305275786668062,-0.0032126090954989195,-0.005305275786668062,0.0026573617502362317,0.0018838359,0.00388274,-0.0018838359,-0.00388274,1,2,32,0,50
