round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes
100,0.0012208603360865022,0.0009612798457965255,0.0011851671151816845,-0.00096127949655056,-0.0011851615272462368,0.0010745816268037996,0.0008858107,0.00091895636,-0.00088580826,-0.0009189539,1,1,32,0,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0,100
100,0.0011763030059200308,0.000915269716642797,0.001201441278681159,-0.0009152685524895787,-0.0012014356907457113,0.0010841606604437874,0.0008878016,0.00097346737,-0.00088779937,-0.0009734639,1,1,32,0.2,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0.2,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0.2,100
100,0.0006419370102319666,0.00047632071073167026,0.0007589125889353454,-0.0004763202741742134,-0.00075891287997365,0.0009196854295037079,0.0007960472,0.0005948997,-0.0007960452,-0.0005948994,1,1,32,0.5,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0.5,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,32,0.5,100
100,0.0011809358118597946,0.0008487756131216884,0.001086128526367247,-0.0008487755549140275,-0.0010861264308914542,0.0010465961773220977,0.0008620519,0.00093801244,-0.00086205004,-0.0009380107,1,1,128,0,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,128,0,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,128,0,100
100,0.0013925896366965382,0.0010112107265740633,0.001221975777298212,-0.0010112080490216613,-0.0012219803174957633,0.0012045766089873152,0.0009764443,0.0010541445,-0.0009764412,-0.001054143,1,1,128,0.2,10
100,0.0011874498702207459,0.0008634832920506597,0.0011366612743586302,-0.0008634825353510678,-0.0011366575490683317,0.0010902293651516614,0.00088782556,0.0009707806,-0.0008878232,-0.0009707781,1,1,128,0.2,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,128,0.2,100
100,0.0015292324213189755,0.0003844777529593557,0.005304046906530857,-0.00038447778206318617,-0.005304046906530857,0.001901627378873259,0.00084997143,0.005333332,-0.00084997143,-0.005333332,1,1,128,0.5,10
100,0.001196991380614539,0.0008700625039637089,0.0011426765704527497,-0.000870061747264117,-0.0011426733108237386,0.0011216681831118782,0.0009208437,0.00096201623,-0.00092084147,-0.0009620137,1,1,128,0.5,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,128,0.5,100
100,0.001183332582325514,0.0009233920718543231,0.001194555195979774,-0.0009233909659087658,-0.0011945497244596481,0.0010821649033634318,0.00089141476,0.00096593186,-0.00089141255,-0.0009659293,1,2,32,0,10
100,0.0011750150617333378,0.0009133796556852758,0.0012047120835632086,-0.0009133784915320575,-0.001204706379212439,0.0010805005640934983,0.00088483613,0.0009594477,-0.00088483375,-0.0009594448,1,2,32,0,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,32,0,100
100,0.0011727460693493057,0.0009042418096214533,0.0012365992879495025,-0.0009042410529218614,-0.0012365957954898477,0.0010529805511924075,0.0008568758,0.0010121391,-0.00085687346,-0.0010121359,1,2,32,0.2,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,32,0.2,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,32,0.2,100
100,0.0005279918068795111,0.0003795205266214907,0.0006817394751124084,-0.00037952023558318615,-0.0006817377870902419,0.0006103635793250295,0.0005120847,0.00046529016,-0.0005120845,-0.0004652898,1,2,32,0.5,10
100,0.0011714502265391393,0.0009129878599196672,0.0011895674979314208,-0.0009129867539741099,-0.0011895619099959731,0.0010869274583669732,0.00091565674,0.00096517405,-0.0009156541,-0.00096517033,1,2,32,0.5,50
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,32,0.5,100
100,0.0013221870832166624,0.0009613308357074857,0.0011968982871621847,-0.0009613305446691811,-0.001196902827359736,0.0011032143185346229,0.00089830154,0.0009838118,-0.0008982997,-0.000983811,1,2,128,0,10
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,128,0,50
100,0.0009596162576895649,0.0007078598719090223,0.0008312140707857907,-0.0007078598137013614,-0.0008312139543704689,0.0008641364503477653,0.00072635076,0.00065167324,-0.00072634994,-0.000651673,1,2,128,0,100
100,0.0009525821327233608,0.0006172451539896429,0.0011729082325473428,-0.0006172452121973038,-0.001172909396700561,0.0007874747425009557,0.0006288554,0.0007190017,-0.0006288538,-0.0007190016,1,2,128,0.2,10
