round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes
100,0.0022205339174148743,0.0018379472894594073,0.0019362532766535878,-0.0018379472894594073,-0.0019362530438229442,0.00214073242978674,0.0017579161,0.0019445108,-0.0017579158,-0.0019445108,1,1,32,0,10
100,0.001184811751956944,0.0009481713059358299,0.0012372994096949697,-0.0009481713059358299,-0.0012372994096949697,0.00085603369088933,0.000654314,0.0010082187,-0.000654314,-0.0010082186,1,1,32,0,50
100,0.0006640706397602,0.0005019046948291361,0.000819413922727108,-0.000501904753036797,-0.000819413922727108,0.00042303236585815757,0.00030724527,0.0005792882,-0.00030724527,-0.0005792882,1,1,32,0,100
100,0.0025220803564110525,0.0021480205468833447,0.002017313614487648,-0.0021480205468833447,-0.002017313614487648,0.0038533852816241957,0.003436219,0.0020884175,-0.003436219,-0.0020884175,1,1,32,0.2,10
100,0.0015064287401672569,0.0012636290630325675,0.0013072580331936479,-0.0012636290630325675,-0.0013072580331936479,0.0017080156199012085,0.0014761855,0.001152584,-0.0014761855,-0.001152584,1,1,32,0.2,50
100,0.0008468095115211753,0.0006871750229038298,0.0007920345524325967,-0.0006871750229038298,-0.0007920345524325967,0.0007383706403242343,0.00063731027,0.0005039227,-0.00063731027,-0.0005039227,1,1,32,0.2,100
100,0.00402840755781467,0.003636029316112399,0.002008778741583228,-0.00363603001460433,-0.002008778741583228,0.01194585946010778,0.011516927,0.0021207968,-0.011516927,-0.0021207968,1,1,32,0.5,10
100,0.0016205668290649607,0.001388333854265511,0.001281393226236105,-0.0013883337378501892,-0.001281393226236105,0.00269569966726293,0.0024718163,0.0011101821,-0.0024718163,-0.0011101821,1,1,32,0.5,50
100,0.0010030933441105775,0.0008338292827829719,0.0008729704422876239,-0.0008338292827829719,-0.0008729704422876239,0.00132787843971193,0.0012099493,0.00059760176,-0.0012099493,-0.00059760176,1,1,32,0.5,100
100,0.0024774300570772493,0.002042353618890047,0.0022223633714020252,-0.0020423531532287598,-0.0022223633714020252,0.0024750956973860184,0.0020342057,0.0021488073,-0.0020342057,-0.0021488075,1,1,128,0,10
100,0.0017688237775348463,0.0014179294230416417,0.0017596842953935266,-0.0014179294230416417,-0.0017596841789782047,0.0016825412092641946,0.0013302871,0.0017218173,-0.0013302871,-0.0017218173,1,1,128,0,50
100,0.0010145280961032757,0.0007840965408831835,0.0011533256620168686,-0.0007840965408831835,-0.0011533256620168686,0.0007825658215175447,0.00059472397,0.0009293922,-0.00059472397,-0.0009293922,1,1,128,0,100
100,0.0027670630586440963,0.002331113675609231,0.002214351436123252,-0.002331113675609231,-0.002214351436123252,0.004405247952317502,0.0039275005,0.0023213963,-0.0039275,-0.002321396,1,1,128,0.2,10
100,0.002002877930417726,0.0016412753611803055,0.001832338748499751,-0.0016412751283496618,-0.001832338864915073,0.0022700365653562297,0.0019204055,0.0017598018,-0.0019204053,-0.0017598018,1,1,128,0.2,50
100,0.0012242291045453826,0.0009848290355876088,0.0012010091450065374,-0.0009848290355876088,-0.0012010092614218593,0.0012393916942790145,0.0010292764,0.001028268,-0.0010292764,-0.001028268,1,1,128,0.2,100
100,0.0033647456788951785,0.002895051846280694,0.002385778119787574,-0.002895051846280694,-0.002385778119787574,0.012061374006480113,0.011706293,0.0023644331,-0.011706293,-0.0023644331,1,1,128,0.5,10
100,0.0022410325951316827,0.001875927671790123,0.001850854721851647,-0.001875927671790123,-0.001850854721851647,0.0034896209984633412,0.0031504992,0.0017522298,-0.0031504992,-0.0017522299,1,1,128,0.5,50
100,0.00194773382108229,0.0016261788550764322,0.0016075385501608253,-0.0016261786222457886,-0.0016075385501608253,0.0018918962951529183,0.0016968683,0.0010063224,-0.0016968686,-0.0010063224,1,1,128,0.5,100
100,0.0021624020607894194,0.0017926603322848678,0.001887596445158124,-0.0017926603322848678,-0.001887596445158124,0.002148383447292345,0.001767455,0.0019188179,-0.001767455,-0.0019188179,1,2,32,0,10
100,0.0008374971793849572,0.0006562927737832069,0.0009107053047046065,-0.0006562928901985288,-0.0009107053047046065,0.0006008636425108509,0.00046362923,0.00068550976,-0.00046362926,-0.00068550976,1,2,32,0,50
